"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, in (LGR S/N: 21471862, SEN S/N: 21560958)"
33155,23/07/01 11:00:42,0.000
33156,23/07/01 11:05:42,0.000
33157,23/07/01 11:10:42,0.000
33158,23/07/01 11:15:42,0.000
33159,23/07/01 11:20:42,0.000
33160,23/07/01 11:25:42,0.000
33161,23/07/01 11:30:42,0.000
33162,23/07/01 11:35:42,0.000
33163,23/07/01 11:40:42,0.000
33164,23/07/01 11:45:42,0.000
33165,23/07/01 11:50:42,0.000
33166,23/07/01 11:55:42,0.000
33167,23/07/01 12:00:42,0.000
33168,23/07/01 12:05:42,0.000
33169,23/07/01 12:10:42,0.000
33170,23/07/01 12:15:42,0.000
33171,23/07/01 12:20:42,0.000
33172,23/07/01 12:25:42,0.000
33173,23/07/01 12:30:42,0.000
33174,23/07/01 12:35:42,0.000
33175,23/07/01 12:40:42,0.000
33176,23/07/01 12:45:42,0.000
33177,23/07/01 12:50:42,0.000
33178,23/07/01 12:55:42,0.000
33179,23/07/01 13:00:42,0.000
33180,23/07/01 13:05:42,0.000
33181,23/07/01 13:10:42,0.000
33182,23/07/01 13:15:42,0.000
33183,23/07/01 13:20:42,0.000
33184,23/07/01 13:25:42,0.000
33185,23/07/01 13:30:42,0.000
33186,23/07/01 13:35:42,0.000
33187,23/07/01 13:40:42,0.000
33188,23/07/01 13:45:42,0.000
33189,23/07/01 13:50:42,0.000
33190,23/07/01 13:55:42,0.000
33191,23/07/01 14:00:42,0.000
33192,23/07/01 14:05:42,0.000
33193,23/07/01 14:10:42,0.000
33194,23/07/01 14:15:42,0.000
33195,23/07/01 14:20:42,0.000
33196,23/07/01 14:25:42,0.000
33197,23/07/01 14:30:42,0.000
33198,23/07/01 14:35:42,0.000
33199,23/07/01 14:40:42,0.000
33200,23/07/01 14:45:42,0.000
33201,23/07/01 14:50:42,0.000
33202,23/07/01 14:55:42,0.000
33203,23/07/01 15:00:42,0.000
33204,23/07/01 15:05:42,0.000
33205,23/07/01 15:10:42,0.000
33206,23/07/01 15:15:42,0.000
33207,23/07/01 15:20:42,0.000
33208,23/07/01 15:25:42,0.000
33209,23/07/01 15:30:42,0.000
33210,23/07/01 15:35:42,0.000
33211,23/07/01 15:40:42,0.000
33212,23/07/01 15:45:42,0.000
33213,23/07/01 15:50:42,0.000
33214,23/07/01 15:55:42,0.000
33215,23/07/01 16:00:42,0.000
33216,23/07/01 16:05:42,0.000
33217,23/07/01 16:10:42,0.000
33218,23/07/01 16:15:42,0.000
33219,23/07/01 16:20:42,0.000
33220,23/07/01 16:25:42,0.000
33221,23/07/01 16:30:42,0.000
33222,23/07/01 16:35:42,0.000
33223,23/07/01 16:40:42,0.000
33224,23/07/01 16:45:42,0.000
33225,23/07/01 16:50:42,0.000
33226,23/07/01 16:55:42,0.000
33227,23/07/01 17:00:42,0.000
33228,23/07/01 17:05:42,0.000
33229,23/07/01 17:10:42,0.000
33230,23/07/01 17:15:42,0.000
33231,23/07/01 17:20:42,0.000
33232,23/07/01 17:25:42,0.000
33233,23/07/01 17:30:42,0.000
33234,23/07/01 17:35:42,0.000
33235,23/07/01 17:40:42,0.000
33236,23/07/01 17:45:42,0.000
33237,23/07/01 17:50:42,0.000
33238,23/07/01 17:55:42,0.000
33239,23/07/01 18:00:42,0.000
33240,23/07/01 18:05:42,0.000
33241,23/07/01 18:10:42,0.000
33242,23/07/01 18:15:42,0.000
33243,23/07/01 18:20:42,0.000
33244,23/07/01 18:25:42,0.000
33245,23/07/01 18:30:42,0.000
33246,23/07/01 18:35:42,0.000
33247,23/07/01 18:40:42,0.000
33248,23/07/01 18:45:42,0.000
33249,23/07/01 18:50:42,0.000
33250,23/07/01 18:55:42,0.000
33251,23/07/01 19:00:42,0.000
33252,23/07/01 19:05:42,0.000
33253,23/07/01 19:10:42,0.000
33254,23/07/01 19:15:42,0.000
33255,23/07/01 19:20:42,0.000
33256,23/07/01 19:25:42,0.000
33257,23/07/01 19:30:42,0.000
33258,23/07/01 19:35:42,0.000
33259,23/07/01 19:40:42,0.000
33260,23/07/01 19:45:42,0.000
33261,23/07/01 19:50:42,0.000
33262,23/07/01 19:55:42,0.000
33263,23/07/01 20:00:42,0.000
33264,23/07/01 20:05:42,0.000
33265,23/07/01 20:10:42,0.000
33266,23/07/01 20:15:42,0.000
33267,23/07/01 20:20:42,0.000
33268,23/07/01 20:25:42,0.000
33269,23/07/01 20:30:42,0.000
33270,23/07/01 20:35:42,0.000
33271,23/07/01 20:40:42,0.000
33272,23/07/01 20:45:42,0.000
33273,23/07/01 20:50:42,0.000
33274,23/07/01 20:55:42,0.000
33275,23/07/01 21:00:42,0.000
33276,23/07/01 21:05:42,0.000
33277,23/07/01 21:10:42,0.000
33278,23/07/01 21:15:42,0.000
33279,23/07/01 21:20:42,0.000
33280,23/07/01 21:25:42,0.000
33281,23/07/01 21:30:42,0.000
33282,23/07/01 21:35:42,0.000
33283,23/07/01 21:40:42,0.000
33284,23/07/01 21:45:42,0.000
33285,23/07/01 21:50:42,0.000
33286,23/07/01 21:55:42,0.000
33287,23/07/01 22:00:42,0.000
33288,23/07/01 22:05:42,0.000
33289,23/07/01 22:10:42,0.000
33290,23/07/01 22:15:42,0.000
33291,23/07/01 22:20:42,0.000
33292,23/07/01 22:25:42,0.000
33293,23/07/01 22:30:42,0.000
33294,23/07/01 22:35:42,0.000
33295,23/07/01 22:40:42,0.000
33296,23/07/01 22:45:42,0.000
33297,23/07/01 22:50:42,0.000
33298,23/07/01 22:55:42,0.000
33299,23/07/01 23:00:42,0.000
33300,23/07/01 23:05:42,0.000
33301,23/07/01 23:10:42,0.000
33302,23/07/01 23:15:42,0.000
33303,23/07/01 23:20:42,0.000
33304,23/07/01 23:25:42,0.000
33305,23/07/01 23:30:42,0.000
33306,23/07/01 23:35:42,0.000
33307,23/07/01 23:40:42,0.000
33308,23/07/01 23:45:42,0.000
33309,23/07/01 23:50:42,0.000
33310,23/07/01 23:55:42,0.000
33311,23/07/02 00:00:42,0.000
33312,23/07/02 00:05:42,0.000
33313,23/07/02 00:10:42,0.000
33314,23/07/02 00:15:42,0.000
33315,23/07/02 00:20:42,0.000
33316,23/07/02 00:25:42,0.000
33317,23/07/02 00:30:42,0.000
33318,23/07/02 00:35:42,0.000
33319,23/07/02 00:40:42,0.000
33320,23/07/02 00:45:42,0.000
33321,23/07/02 00:50:42,0.000
33322,23/07/02 00:55:42,0.000
33323,23/07/02 01:00:42,0.000
33324,23/07/02 01:05:42,0.000
33325,23/07/02 01:10:42,0.000
33326,23/07/02 01:15:42,0.000
33327,23/07/02 01:20:42,0.000
33328,23/07/02 01:25:42,0.000
33329,23/07/02 01:30:42,0.000
33330,23/07/02 01:35:42,0.000
33331,23/07/02 01:40:42,0.000
33332,23/07/02 01:45:42,0.000
33333,23/07/02 01:50:42,0.000
33334,23/07/02 01:55:42,0.000
33335,23/07/02 02:00:42,0.000
33336,23/07/02 02:05:42,0.000
33337,23/07/02 02:10:42,0.000
33338,23/07/02 02:15:42,0.000
33339,23/07/02 02:20:42,0.000
33340,23/07/02 02:25:42,0.000
33341,23/07/02 02:30:42,0.000
33342,23/07/02 02:35:42,0.000
33343,23/07/02 02:40:42,0.000
33344,23/07/02 02:45:42,0.000
33345,23/07/02 02:50:42,0.000
33346,23/07/02 02:55:42,0.000
33347,23/07/02 03:00:42,0.000
33348,23/07/02 03:05:42,0.000
33349,23/07/02 03:10:42,0.000
33350,23/07/02 03:15:42,0.000
33351,23/07/02 03:20:42,0.000
33352,23/07/02 03:25:42,0.000
33353,23/07/02 03:30:42,0.000
33354,23/07/02 03:35:42,0.000
33355,23/07/02 03:40:42,0.000
33356,23/07/02 03:45:42,0.000
33357,23/07/02 03:50:42,0.000
33358,23/07/02 03:55:42,0.000
33359,23/07/02 04:00:42,0.000
33360,23/07/02 04:05:42,0.000
33361,23/07/02 04:10:42,0.000
33362,23/07/02 04:15:42,0.000
33363,23/07/02 04:20:42,0.000
33364,23/07/02 04:25:42,0.000
33365,23/07/02 04:30:42,0.000
33366,23/07/02 04:35:42,0.000
33367,23/07/02 04:40:42,0.000
33368,23/07/02 04:45:42,0.000
33369,23/07/02 04:50:42,0.000
33370,23/07/02 04:55:42,0.000
33371,23/07/02 05:00:42,0.000
33372,23/07/02 05:05:42,0.000
33373,23/07/02 05:10:42,0.000
33374,23/07/02 05:15:42,0.000
33375,23/07/02 05:20:42,0.000
33376,23/07/02 05:25:42,0.000
33377,23/07/02 05:30:42,0.000
33378,23/07/02 05:35:42,0.000
33379,23/07/02 05:40:42,0.000
33380,23/07/02 05:45:42,0.000
33381,23/07/02 05:50:42,0.000
33382,23/07/02 05:55:42,0.000
33383,23/07/02 06:00:42,0.000
33384,23/07/02 06:05:42,0.000
33385,23/07/02 06:10:42,0.000
33386,23/07/02 06:15:42,0.000
33387,23/07/02 06:20:42,0.000
33388,23/07/02 06:25:42,0.000
33389,23/07/02 06:30:42,0.000
33390,23/07/02 06:35:42,0.000
33391,23/07/02 06:40:42,0.000
33392,23/07/02 06:45:42,0.000
33393,23/07/02 06:50:42,0.000
33394,23/07/02 06:55:42,0.000
33395,23/07/02 07:00:42,0.000
33396,23/07/02 07:05:42,0.000
33397,23/07/02 07:10:42,0.000
33398,23/07/02 07:15:42,0.000
33399,23/07/02 07:20:42,0.000
33400,23/07/02 07:25:42,0.000
33401,23/07/02 07:30:42,0.000
33402,23/07/02 07:35:42,0.000
33403,23/07/02 07:40:42,0.000
33404,23/07/02 07:45:42,0.000
33405,23/07/02 07:50:42,0.000
33406,23/07/02 07:55:42,0.000
33407,23/07/02 08:00:42,0.000
33408,23/07/02 08:05:42,0.000
33409,23/07/02 08:10:42,0.000
33410,23/07/02 08:15:42,0.000
33411,23/07/02 08:20:42,0.000
33412,23/07/02 08:25:42,0.000
33413,23/07/02 08:30:42,0.000
33414,23/07/02 08:35:42,0.000
33415,23/07/02 08:40:42,0.000
33416,23/07/02 08:45:42,0.000
33417,23/07/02 08:50:42,0.000
33418,23/07/02 08:55:42,0.000
33419,23/07/02 09:00:42,0.000
33420,23/07/02 09:05:42,0.000
33421,23/07/02 09:10:42,0.000
33422,23/07/02 09:15:42,0.000
33423,23/07/02 09:20:42,0.000
33424,23/07/02 09:25:42,0.000
33425,23/07/02 09:30:42,0.000
33426,23/07/02 09:35:42,0.000
33427,23/07/02 09:40:42,0.000
33428,23/07/02 09:45:42,0.000
33429,23/07/02 09:50:42,0.000
33430,23/07/02 09:55:42,0.000
33431,23/07/02 10:00:42,0.000
33432,23/07/02 10:05:42,0.000
33433,23/07/02 10:10:42,0.000
33434,23/07/02 10:15:42,0.000
33435,23/07/02 10:20:42,0.000
33436,23/07/02 10:25:42,0.000
33437,23/07/02 10:30:42,0.000
33438,23/07/02 10:35:42,0.000
33439,23/07/02 10:40:42,0.000
33440,23/07/02 10:45:42,0.000
33441,23/07/02 10:50:42,0.000
33442,23/07/02 10:55:42,0.000
33443,23/07/02 11:00:42,0.000
33444,23/07/02 11:05:42,0.000
33445,23/07/02 11:10:42,0.000
33446,23/07/02 11:15:42,0.000
33447,23/07/02 11:20:42,0.000
33448,23/07/02 11:25:42,0.000
33449,23/07/02 11:30:42,0.000
33450,23/07/02 11:35:42,0.000
33451,23/07/02 11:40:42,0.000
33452,23/07/02 11:45:42,0.000
33453,23/07/02 11:50:42,0.000
33454,23/07/02 11:55:42,0.000
33455,23/07/02 12:00:42,0.000
33456,23/07/02 12:05:42,0.000
33457,23/07/02 12:10:42,0.000
33458,23/07/02 12:15:42,0.000
33459,23/07/02 12:20:42,0.000
33460,23/07/02 12:25:42,0.000
33461,23/07/02 12:30:42,0.000
33462,23/07/02 12:35:42,0.000
33463,23/07/02 12:40:42,0.000
33464,23/07/02 12:45:42,0.000
33465,23/07/02 12:50:42,0.000
33466,23/07/02 12:55:42,0.000
33467,23/07/02 13:00:42,0.000
33468,23/07/02 13:05:42,0.000
33469,23/07/02 13:10:42,0.000
33470,23/07/02 13:15:42,0.000
33471,23/07/02 13:20:42,0.000
33472,23/07/02 13:25:42,0.000
33473,23/07/02 13:30:42,0.000
33474,23/07/02 13:35:42,0.000
33475,23/07/02 13:40:42,0.000
33476,23/07/02 13:45:42,0.000
33477,23/07/02 13:50:42,0.000
33478,23/07/02 13:55:42,0.000
33479,23/07/02 14:00:42,0.000
33480,23/07/02 14:05:42,0.000
33481,23/07/02 14:10:42,0.000
33482,23/07/02 14:15:42,0.000
33483,23/07/02 14:20:42,0.000
33484,23/07/02 14:25:42,0.000
33485,23/07/02 14:30:42,0.000
33486,23/07/02 14:35:42,0.000
33487,23/07/02 14:40:42,0.000
33488,23/07/02 14:45:42,0.000
33489,23/07/02 14:50:42,0.000
33490,23/07/02 14:55:42,0.000
33491,23/07/02 15:00:42,0.000
33492,23/07/02 15:05:42,0.000
33493,23/07/02 15:10:42,0.000
33494,23/07/02 15:15:42,0.000
33495,23/07/02 15:20:42,0.000
33496,23/07/02 15:25:42,0.000
33497,23/07/02 15:30:42,0.000
33498,23/07/02 15:35:42,0.000
33499,23/07/02 15:40:42,0.000
33500,23/07/02 15:45:42,0.000
33501,23/07/02 15:50:42,0.000
33502,23/07/02 15:55:42,0.000
33503,23/07/02 16:00:42,0.000
33504,23/07/02 16:05:42,0.000
33505,23/07/02 16:10:42,0.000
33506,23/07/02 16:15:42,0.000
33507,23/07/02 16:20:42,0.000
33508,23/07/02 16:25:42,0.000
33509,23/07/02 16:30:42,0.000
33510,23/07/02 16:35:42,0.000
33511,23/07/02 16:40:42,0.000
33512,23/07/02 16:45:42,0.000
33513,23/07/02 16:50:42,0.000
33514,23/07/02 16:55:42,0.000
33515,23/07/02 17:00:42,0.000
33516,23/07/02 17:05:42,0.000
33517,23/07/02 17:10:42,0.000
33518,23/07/02 17:15:42,0.000
33519,23/07/02 17:20:42,0.000
33520,23/07/02 17:25:42,0.000
33521,23/07/02 17:30:42,0.000
33522,23/07/02 17:35:42,0.000
33523,23/07/02 17:40:42,0.000
33524,23/07/02 17:45:42,0.000
33525,23/07/02 17:50:42,0.000
33526,23/07/02 17:55:42,0.000
33527,23/07/02 18:00:42,0.000
33528,23/07/02 18:05:42,0.000
33529,23/07/02 18:10:42,0.000
33530,23/07/02 18:15:42,0.000
33531,23/07/02 18:20:42,0.000
33532,23/07/02 18:25:42,0.000
33533,23/07/02 18:30:42,0.000
33534,23/07/02 18:35:42,0.000
33535,23/07/02 18:40:42,0.000
33536,23/07/02 18:45:42,0.000
33537,23/07/02 18:50:42,0.000
33538,23/07/02 18:55:42,0.000
33539,23/07/02 19:00:42,0.000
33540,23/07/02 19:05:42,0.000
33541,23/07/02 19:10:42,0.000
33542,23/07/02 19:15:42,0.000
33543,23/07/02 19:20:42,0.000
33544,23/07/02 19:25:42,0.000
33545,23/07/02 19:30:42,0.000
33546,23/07/02 19:35:42,0.000
33547,23/07/02 19:40:42,0.000
33548,23/07/02 19:45:42,0.000
33549,23/07/02 19:50:42,0.000
33550,23/07/02 19:55:42,0.000
33551,23/07/02 20:00:42,0.000
33552,23/07/02 20:05:42,0.000
33553,23/07/02 20:10:42,0.000
33554,23/07/02 20:15:42,0.000
33555,23/07/02 20:20:42,0.000
33556,23/07/02 20:25:42,0.000
33557,23/07/02 20:30:42,0.000
33558,23/07/02 20:35:42,0.000
33559,23/07/02 20:40:42,0.000
33560,23/07/02 20:45:42,0.000
33561,23/07/02 20:50:42,0.000
33562,23/07/02 20:55:42,0.000
33563,23/07/02 21:00:42,0.000
33564,23/07/02 21:05:42,0.000
33565,23/07/02 21:10:42,0.000
33566,23/07/02 21:15:42,0.000
33567,23/07/02 21:20:42,0.000
33568,23/07/02 21:25:42,0.000
33569,23/07/02 21:30:42,0.000
33570,23/07/02 21:35:42,0.000
33571,23/07/02 21:40:42,0.000
33572,23/07/02 21:45:42,0.000
33573,23/07/02 21:50:42,0.000
33574,23/07/02 21:55:42,0.000
33575,23/07/02 22:00:42,0.000
33576,23/07/02 22:05:42,0.000
33577,23/07/02 22:10:42,0.000
33578,23/07/02 22:15:42,0.000
33579,23/07/02 22:20:42,0.000
33580,23/07/02 22:25:42,0.000
33581,23/07/02 22:30:42,0.000
33582,23/07/02 22:35:42,0.000
33583,23/07/02 22:40:42,0.000
33584,23/07/02 22:45:42,0.000
33585,23/07/02 22:50:42,0.000
33586,23/07/02 22:55:42,0.000
33587,23/07/02 23:00:42,0.000
33588,23/07/02 23:05:42,0.000
33589,23/07/02 23:10:42,0.000
33590,23/07/02 23:15:42,0.000
33591,23/07/02 23:20:42,0.000
33592,23/07/02 23:25:42,0.000
33593,23/07/02 23:30:42,0.000
33594,23/07/02 23:35:42,0.000
33595,23/07/02 23:40:42,0.000
33596,23/07/02 23:45:42,0.000
33597,23/07/02 23:50:42,0.000
33598,23/07/02 23:55:42,0.000
33599,23/07/03 00:00:42,0.000
33600,23/07/03 00:05:42,0.000
33601,23/07/03 00:10:42,0.000
33602,23/07/03 00:15:42,0.000
33603,23/07/03 00:20:42,0.000
33604,23/07/03 00:25:42,0.000
33605,23/07/03 00:30:42,0.000
33606,23/07/03 00:35:42,0.000
33607,23/07/03 00:40:42,0.000
33608,23/07/03 00:45:42,0.000
33609,23/07/03 00:50:42,0.000
33610,23/07/03 00:55:42,0.000
33611,23/07/03 01:00:42,0.000
33612,23/07/03 01:05:42,0.000
33613,23/07/03 01:10:42,0.000
33614,23/07/03 01:15:42,0.000
33615,23/07/03 01:20:42,0.000
33616,23/07/03 01:25:42,0.000
33617,23/07/03 01:30:42,0.000
33618,23/07/03 01:35:42,0.000
33619,23/07/03 01:40:42,0.000
33620,23/07/03 01:45:42,0.000
33621,23/07/03 01:50:42,0.000
33622,23/07/03 01:55:42,0.000
33623,23/07/03 02:00:42,0.000
33624,23/07/03 02:05:42,0.000
33625,23/07/03 02:10:42,0.000
33626,23/07/03 02:15:42,0.000
33627,23/07/03 02:20:42,0.000
33628,23/07/03 02:25:42,0.000
33629,23/07/03 02:30:42,0.000
33630,23/07/03 02:35:42,0.000
33631,23/07/03 02:40:42,0.000
33632,23/07/03 02:45:42,0.000
33633,23/07/03 02:50:42,0.000
33634,23/07/03 02:55:42,0.000
33635,23/07/03 03:00:42,0.000
33636,23/07/03 03:05:42,0.000
33637,23/07/03 03:10:42,0.000
33638,23/07/03 03:15:42,0.000
33639,23/07/03 03:20:42,0.000
33640,23/07/03 03:25:42,0.000
33641,23/07/03 03:30:42,0.000
33642,23/07/03 03:35:42,0.000
33643,23/07/03 03:40:42,0.000
33644,23/07/03 03:45:42,0.000
33645,23/07/03 03:50:42,0.000
33646,23/07/03 03:55:42,0.000
33647,23/07/03 04:00:42,0.000
33648,23/07/03 04:05:42,0.000
33649,23/07/03 04:10:42,0.000
33650,23/07/03 04:15:42,0.000
33651,23/07/03 04:20:42,0.000
33652,23/07/03 04:25:42,0.000
33653,23/07/03 04:30:42,0.000
33654,23/07/03 04:35:42,0.000
33655,23/07/03 04:40:42,0.000
33656,23/07/03 04:45:42,0.000
33657,23/07/03 04:50:42,0.000
33658,23/07/03 04:55:42,0.000
33659,23/07/03 05:00:42,0.000
33660,23/07/03 05:05:42,0.000
33661,23/07/03 05:10:42,0.000
33662,23/07/03 05:15:42,0.000
33663,23/07/03 05:20:42,0.000
33664,23/07/03 05:25:42,0.000
33665,23/07/03 05:30:42,0.000
33666,23/07/03 05:35:42,0.000
33667,23/07/03 05:40:42,0.000
33668,23/07/03 05:45:42,0.000
33669,23/07/03 05:50:42,0.000
33670,23/07/03 05:55:42,0.000
33671,23/07/03 06:00:42,0.000
33672,23/07/03 06:05:42,0.000
33673,23/07/03 06:10:42,0.000
33674,23/07/03 06:15:42,0.000
33675,23/07/03 06:20:42,0.000
33676,23/07/03 06:25:42,0.000
33677,23/07/03 06:30:42,0.000
33678,23/07/03 06:35:42,0.000
33679,23/07/03 06:40:42,0.000
33680,23/07/03 06:45:42,0.000
33681,23/07/03 06:50:42,0.000
33682,23/07/03 06:55:42,0.000
33683,23/07/03 07:00:42,0.000
33684,23/07/03 07:05:42,0.000
33685,23/07/03 07:10:42,0.000
33686,23/07/03 07:15:42,0.000
33687,23/07/03 07:20:42,0.000
33688,23/07/03 07:25:42,0.000
33689,23/07/03 07:30:42,0.000
33690,23/07/03 07:35:42,0.000
33691,23/07/03 07:40:42,0.000
33692,23/07/03 07:45:42,0.000
33693,23/07/03 07:50:42,0.000
33694,23/07/03 07:55:42,0.000
33695,23/07/03 08:00:42,0.000
33696,23/07/03 08:05:42,0.000
33697,23/07/03 08:10:42,0.000
33698,23/07/03 08:15:42,0.000
33699,23/07/03 08:20:42,0.000
33700,23/07/03 08:25:42,0.000
33701,23/07/03 08:30:42,0.000
33702,23/07/03 08:35:42,0.000
33703,23/07/03 08:40:42,0.000
33704,23/07/03 08:45:42,0.000
33705,23/07/03 08:50:42,0.000
33706,23/07/03 08:55:42,0.000
33707,23/07/03 09:00:42,0.000
33708,23/07/03 09:05:42,0.000
33709,23/07/03 09:10:42,0.000
33710,23/07/03 09:15:42,0.000
33711,23/07/03 09:20:42,0.000
33712,23/07/03 09:25:42,0.000
33713,23/07/03 09:30:42,0.000
33714,23/07/03 09:35:42,0.000
33715,23/07/03 09:40:42,0.000
33716,23/07/03 09:45:42,0.000
33717,23/07/03 09:50:42,0.000
33718,23/07/03 09:55:42,0.000
33719,23/07/03 10:00:42,0.000
33720,23/07/03 10:05:42,0.000
33721,23/07/03 10:10:42,0.000
33722,23/07/03 10:15:42,0.000
33723,23/07/03 10:20:42,0.000
33724,23/07/03 10:25:42,0.000
33725,23/07/03 10:30:42,0.000
33726,23/07/03 10:35:42,0.000
33727,23/07/03 10:40:42,0.000
33728,23/07/03 10:45:42,0.000
33729,23/07/03 10:50:42,0.000
33730,23/07/03 10:55:42,0.000
33731,23/07/03 11:00:42,0.000
33732,23/07/03 11:05:42,0.000
33733,23/07/03 11:10:42,0.000
33734,23/07/03 11:15:42,0.000
33735,23/07/03 11:20:42,0.000
33736,23/07/03 11:25:42,0.000
33737,23/07/03 11:30:42,0.000
33738,23/07/03 11:35:42,0.000
33739,23/07/03 11:40:42,0.000
33740,23/07/03 11:45:42,0.000
33741,23/07/03 11:50:42,0.000
33742,23/07/03 11:55:42,0.000
33743,23/07/03 12:00:42,0.000
33744,23/07/03 12:05:42,0.000
33745,23/07/03 12:10:42,0.000
33746,23/07/03 12:15:42,0.000
33747,23/07/03 12:20:42,0.000
33748,23/07/03 12:25:42,0.000
33749,23/07/03 12:30:42,0.000
33750,23/07/03 12:35:42,0.000
33751,23/07/03 12:40:42,0.000
33752,23/07/03 12:45:42,0.000
33753,23/07/03 12:50:42,0.000
33754,23/07/03 12:55:42,0.000
33755,23/07/03 13:00:42,0.000
33756,23/07/03 13:05:42,0.000
33757,23/07/03 13:10:42,0.000
33758,23/07/03 13:15:42,0.000
33759,23/07/03 13:20:42,0.000
33760,23/07/03 13:25:42,0.000
33761,23/07/03 13:30:42,0.000
33762,23/07/03 13:35:42,0.000
33763,23/07/03 13:40:42,0.000
33764,23/07/03 13:45:42,0.000
33765,23/07/03 13:50:42,0.000
33766,23/07/03 13:55:42,0.000
33767,23/07/03 14:00:42,0.000
33768,23/07/03 14:05:42,0.000
33769,23/07/03 14:10:42,0.000
33770,23/07/03 14:15:42,0.000
33771,23/07/03 14:20:42,0.000
33772,23/07/03 14:25:42,0.000
33773,23/07/03 14:30:42,0.000
33774,23/07/03 14:35:42,0.000
33775,23/07/03 14:40:42,0.000
33776,23/07/03 14:45:42,0.000
33777,23/07/03 14:50:42,0.000
33778,23/07/03 14:55:42,0.000
33779,23/07/03 15:00:42,0.000
33780,23/07/03 15:05:42,0.000
33781,23/07/03 15:10:42,0.000
33782,23/07/03 15:15:42,0.000
33783,23/07/03 15:20:42,0.000
33784,23/07/03 15:25:42,0.000
33785,23/07/03 15:30:42,0.000
33786,23/07/03 15:35:42,0.000
33787,23/07/03 15:40:42,0.000
33788,23/07/03 15:45:42,0.000
33789,23/07/03 15:50:42,0.000
33790,23/07/03 15:55:42,0.000
33791,23/07/03 16:00:42,0.000
33792,23/07/03 16:05:42,0.000
33793,23/07/03 16:10:42,0.000
33794,23/07/03 16:15:42,0.000
33795,23/07/03 16:20:42,0.000
33796,23/07/03 16:25:42,0.000
33797,23/07/03 16:30:42,0.000
33798,23/07/03 16:35:42,0.000
33799,23/07/03 16:40:42,0.000
33800,23/07/03 16:45:42,0.000
33801,23/07/03 16:50:42,0.000
33802,23/07/03 16:55:42,0.000
33803,23/07/03 17:00:42,0.000
33804,23/07/03 17:05:42,0.000
33805,23/07/03 17:10:42,0.000
33806,23/07/03 17:15:42,0.000
33807,23/07/03 17:20:42,0.000
33808,23/07/03 17:25:42,0.000
33809,23/07/03 17:30:42,0.000
33810,23/07/03 17:35:42,0.000
33811,23/07/03 17:40:42,0.000
33812,23/07/03 17:45:42,0.000
33813,23/07/03 17:50:42,0.000
33814,23/07/03 17:55:42,0.000
33815,23/07/03 18:00:42,0.000
33816,23/07/03 18:05:42,0.000
33817,23/07/03 18:10:42,0.000
33818,23/07/03 18:15:42,0.000
33819,23/07/03 18:20:42,0.000
33820,23/07/03 18:25:42,0.000
33821,23/07/03 18:30:42,0.000
33822,23/07/03 18:35:42,0.000
33823,23/07/03 18:40:42,0.000
33824,23/07/03 18:45:42,0.000
33825,23/07/03 18:50:42,0.000
33826,23/07/03 18:55:42,0.000
33827,23/07/03 19:00:42,0.000
33828,23/07/03 19:05:42,0.000
33829,23/07/03 19:10:42,0.000
33830,23/07/03 19:15:42,0.000
33831,23/07/03 19:20:42,0.000
33832,23/07/03 19:25:42,0.000
33833,23/07/03 19:30:42,0.000
33834,23/07/03 19:35:42,0.000
33835,23/07/03 19:40:42,0.000
33836,23/07/03 19:45:42,0.000
33837,23/07/03 19:50:42,0.000
33838,23/07/03 19:55:42,0.000
33839,23/07/03 20:00:42,0.000
33840,23/07/03 20:05:42,0.000
33841,23/07/03 20:10:42,0.000
33842,23/07/03 20:15:42,0.000
33843,23/07/03 20:20:42,0.000
33844,23/07/03 20:25:42,0.000
33845,23/07/03 20:30:42,0.000
33846,23/07/03 20:35:42,0.000
33847,23/07/03 20:40:42,0.000
33848,23/07/03 20:45:42,0.000
33849,23/07/03 20:50:42,0.000
33850,23/07/03 20:55:42,0.000
33851,23/07/03 21:00:42,0.000
33852,23/07/03 21:05:42,0.000
33853,23/07/03 21:10:42,0.000
33854,23/07/03 21:15:42,0.000
33855,23/07/03 21:20:42,0.000
33856,23/07/03 21:25:42,0.000
33857,23/07/03 21:30:42,0.000
33858,23/07/03 21:35:42,0.000
33859,23/07/03 21:40:42,0.000
33860,23/07/03 21:45:42,0.000
33861,23/07/03 21:50:42,0.000
33862,23/07/03 21:55:42,0.000
33863,23/07/03 22:00:42,0.000
33864,23/07/03 22:05:42,0.000
33865,23/07/03 22:10:42,0.000
33866,23/07/03 22:15:42,0.000
33867,23/07/03 22:20:42,0.000
33868,23/07/03 22:25:42,0.000
33869,23/07/03 22:30:42,0.000
33870,23/07/03 22:35:42,0.000
33871,23/07/03 22:40:42,0.000
33872,23/07/03 22:45:42,0.000
33873,23/07/03 22:50:42,0.000
33874,23/07/03 22:55:42,0.000
33875,23/07/03 23:00:42,0.000
33876,23/07/03 23:05:42,0.000
33877,23/07/03 23:10:42,0.000
33878,23/07/03 23:15:42,0.000
33879,23/07/03 23:20:42,0.000
33880,23/07/03 23:25:42,0.000
33881,23/07/03 23:30:42,0.000
33882,23/07/03 23:35:42,0.000
33883,23/07/03 23:40:42,0.000
33884,23/07/03 23:45:42,0.000
33885,23/07/03 23:50:42,0.000
33886,23/07/03 23:55:42,0.000
33887,23/07/04 00:00:42,0.000
